favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
1760,Twitter for iPhone,Recomiéndenme a alguien que tatue muy muy chido chido. 😛 (Aquí en México),,False,Fri Sep 26 20:23:34 +0000 2014,288,515597570601930752
156,Twitter for iPhone,Instagram: Yuyacst,,False,Fri Nov 23 04:05:09 +0000 2012,132,271826697366671360
4578,Twitter for iPhone,🙆 http://t.co/ChqZ6ygNRb,,False,Thu Oct 16 16:16:28 +0000 2014,818,522783141476724737
3074,Twitter for iPhone,Me cuentas lo que te conviene.,,False,Sat May 24 05:25:29 +0000 2014,3089,470073076256743424
693,Twitter for iPhone,Que bonito estar en @aldeadigital y ayudar un poquito a que más personas puedan aprender algo nuevo.,,False,Sun Apr 27 00:40:56 +0000 2014,110,460216992457166848
773,Twitter for iPhone,¡Mi favorita para el mundial!  http://t.co/3tcMsn3wDr #LaHistoriaDespierta,,False,Wed May 28 22:56:31 +0000 2014,216,471787130600300544
4847,Vine - Make a Scene,Si mi novio se pudiera meter en mi mente... #Yuya https://t.co/tHbU6FkbzF,,False,Fri Apr 04 23:27:21 +0000 2014,4195,452225942505943040
1677,Twitter for iPhone,"Que bonito volver a despertar, buen día.",,False,Sun Apr 27 13:03:22 +0000 2014,968,460403832271286272
0,Twitter Web Client,@masosB jajajajjajajjajajajajja masos jajajaja te amo,masosB,False,Fri Nov 26 20:43:22 +0000 2010,0,8259540684378112
5704,Twitter for iPhone,Ando de suerte o algo así.,,False,Sun Sep 27 02:54:26 +0000 2015,1587,647967505898602496
2113,Twitter for iPhone,#WerevertumorroEnLaLigaMexicana,,False,Tue Jul 29 04:16:34 +0000 2014,525,493973330811039745
899,Twitter for iPhone,Leer hasta quedarte despierto.,,False,Fri Mar 29 07:02:27 +0000 2013,1668,317532187845079041
15,Twitter for BlackBerry®,Hoy lo vi inesperadamente...con la sonrisita de siempre :)..,,False,Tue Oct 11 00:42:56 +0000 2011,38,123559172401926144
683,Twitter Web Client,"La clave no consiste en que parezca que es la única, consiste en que sea la única.",,False,Wed Sep 05 17:25:38 +0000 2012,2459,243399504244649985
2,Twitter Web Client,@natalia_contr Te mando besos Natalititititia :)!,natalia_contr,False,Thu May 31 03:43:36 +0000 2012,1,208041011073650690
1,Twitter Web Client,y que todo lo que quiero lo tienes tu..,,False,Tue Mar 22 01:56:55 +0000 2011,6,50013053906976768
2,Twitter Web Client,@ScarlettRc si bonita si te recuerdo &lt;3 saludos!,Scarcuchi_,False,Wed Sep 28 05:43:20 +0000 2011,1,118923724274671617
18,Twitter Web Client,"Si tu felicidad depende de lo que hagan los demás, supongo que estas en aprietos..",,False,Thu Aug 18 23:14:28 +0000 2011,87,104330349168951297
7712,Twitter for iPhone,¡Hola 🌼 lindo día! https://t.co/8OHeTLF9Of,,False,Tue Feb 28 15:21:20 +0000 2017,615,836597157289476102
5885,Twitter for iPhone,¡🙊🐹! http://t.co/RCFdRQvRuf,,False,Wed Jan 01 18:47:06 +0000 2014,1471,418453346052096000
0,Twitter for BlackBerry®,:'l,,False,Sun Jul 10 07:27:06 +0000 2011,5,89958809061179392
6939,Twitter for iPhone,Quiero un helado 🍦.,,False,Wed Nov 23 22:10:59 +0000 2016,2139,801548628384882688
642,Twitter for iPhone,"¡Si no tienes idea de CÓMO ARREGLARTE PARA AÑO NUEVO, tienes que ver este video!    ---&gt; http://t.co/uC4WjVSSgc   :) :)",,False,Fri Dec 27 01:03:32 +0000 2013,342,416373751538663425
14,Twitter for iPhone,Quiero y no puedo dormir.,,False,Wed Jan 04 09:26:20 +0000 2012,72,154493855977320448
2114,Twitter for iPhone,Me estoy volviendo loca de amor.,,False,Thu May 08 21:16:42 +0000 2014,1653,464514251676073984
2949,Twitter for iPhone,Todos necesitamos un compañero para ver series.,,False,Fri Jun 13 21:08:48 +0000 2014,2541,477558225747709953
1,Twitter Web Client,@Fernanda8a Fuchiiiiiiiiiii!!!!!,Fernanda8a,False,Wed Aug 31 22:06:11 +0000 2011,0,109024208612360193
7,Twitter for iPhone,Estoy muy feliz :).,,False,Sun Dec 04 23:15:41 +0000 2011,34,143468546075267073
4873,Twitter for iPhone,"La única vez que recuerdo haber ido al cine con mi papá, me quede dormida, así en sus brazos como bebé, necesitaba ir al baño...",,False,Sat Feb 18 01:41:09 +0000 2017,350,832766873133420544
1705,Twitter for iPhone,Hola 😏...,,False,Fri Sep 05 01:18:46 +0000 2014,471,507699325653499905
2385,Twitter for iPhone,Te pareces pero no eres.,,False,Sun Nov 02 20:11:41 +0000 2014,1498,529002931207815169
342,Twitter for iPhone,¡¡Quiero a mi mamaaaaaaaaaá!! :(,,False,Wed Oct 24 02:33:58 +0000 2012,792,260932114885783552
1,Twitter Web Client,"@LuisCesarD pues no se si tuya te mande saludos, pero yuya si :) jaja besos!",SoyCesarDelgado,False,Sat Oct 15 03:40:46 +0000 2011,0,125053474072297472
1442,Twitter for iPhone,¿Nadie me lleva al mundial? 😭,,False,Fri Mar 28 16:37:01 +0000 2014,859,449585965904838656
0,Twitter Web Client,"@gabyap300 aww tan bonita!:,) me fui rápido y no te vi después! pero me dio mucho mas gusto :D! aaahhhhhh!! espero verte muy prontote :)!",gabyarabian,False,Tue Mar 29 05:43:30 +0000 2011,0,52606786804514816
3908,Twitter Web Client,"¡Mira cómo hacer un peinado bien lindo y natural + un maquillaje con un poquito de color! 🙆🐰 ¡LES VA A ENCANTAR!
--&gt; http://t.co/FRIinkLb5N",,False,Thu Aug 27 00:48:29 +0000 2015,859,636701784866750464
72,Twitter for iPhone,@Janyhelvz Lo amo.,Janyhelvz,False,Fri Sep 06 05:44:54 +0000 2013,18,375857118798020608
14884,Twitter for iPhone,Juntas por fin. 🌻 https://t.co/LEJpIZpJmr,,False,Thu Jul 21 18:04:43 +0000 2016,1476,756188168089587712
1,Twitter Web Client,De esas veces en las que no me sentía muy bien.. pero que @cessleon me puso de buenas!,,False,Mon Sep 19 05:34:04 +0000 2011,1,115659904416628736
724,Twitter for iPhone,@caritoup &lt;3,caritoup,False,Sat Mar 14 00:09:53 +0000 2015,102,576535683537338368
14041,Twitter for iPhone,El mundo sería más lindo si fuéramos más empáticos.,,False,Sat Oct 15 17:42:12 +0000 2016,5021,787347857460252672
0,Twitter Web Client,karma&lt;3...,,False,Mon Nov 22 01:22:26 +0000 2010,0,6517831747248128
16,Twitter for iPhone,"Que bonita gente me encontré hoy, quiero llevarmelos conmigo para siempre :(.",,False,Tue Jan 03 20:52:54 +0000 2012,26,154304248761417728
2,Twitter Web Client,"Ni tu ni tu ni tu, tienes la menor idea del desorden de mi cuarto, en fin :/ voy a intentar ponerlo amigablito &lt;3!",,False,Mon May 30 19:29:50 +0000 2011,3,75282791172026369
4,Twitter Web Client,Hoy ando muy corazonuda &lt;3 &lt;3 &lt;3 &lt;3.,,False,Fri Oct 14 05:50:11 +0000 2011,14,124723656847921152
2129,Twitter for iPhone,Nos va a ir bien.,,False,Wed Aug 27 03:03:49 +0000 2014,1528,504464271296581634
0,Twitter Web Client,"@luzdepp89 Hoolaa bella mujer :) yo te quiero, que tengas un bonito dia :D!",luzdepp89,False,Sat Dec 04 19:11:23 +0000 2010,0,11135495987789825
7,Twitter Web Client,¿Normal hoy que todos me pregunten por el? D:,,False,Sun Dec 25 02:12:01 +0000 2011,35,150760678637051904
0,Twitter for BlackBerry®,@masosB te mande un mensake sabes?,masosB,False,Sun Nov 28 08:40:45 +0000 2010,0,8802464815915008
2821,Twitter for iPhone,Yo no sé por que diosito me hizo tan sensible.,,False,Wed Apr 30 05:59:34 +0000 2014,3955,461384346503376896
925,Twitter for iPhone,"@aldisanabria33 Euge gracias por apoyarme ,te quiero ✨.",sabrinamylady,False,Mon Feb 01 00:45:39 +0000 2016,104,693958352896860160
7,Twitter Web Client,"No llego a entender como, siendo los niños tan listos, los adultos son tan tontos, 'debe ser fruto de la educación'-  Alejandro Jr Dumas",,False,Sat Aug 27 01:07:13 +0000 2011,40,107257825700483072
0,Twitter for BlackBerry®,@iruka_forever a mi me dio muchisimo mas gusto:) !espero verte muy pronto!,iruka_forever,False,Sun Mar 27 21:12:33 +0000 2011,0,52115816489037824
0,Twitter Web Client,@AnaVbon @Azuul_Blue @paou pasenmelo por dm :),AnaVbon,False,Wed May 18 04:00:38 +0000 2011,0,70700294996115456
2,Twitter Web Client,@Jesevi Te mando muchos abrazos!,Jesevi,False,Sat May 19 07:19:36 +0000 2012,2,203746712668483584
7682,Twitter for iPhone,Me pones la vida bonita.,,False,Tue Aug 04 01:47:31 +0000 2015,5732,628381718584492033
5303,Instagram,¡Hooooola ✌️ bonito día! https://t.co/kSjOmes5G6,,False,Mon Jan 30 17:53:52 +0000 2017,390,826126296602255360
14800,Twitter for iPhone,Hoy quisiera dormir todo el día. 👆🏼,,False,Mon Aug 21 14:16:59 +0000 2017,6604,899636451695927297
7313,Vine - Make a Scene,Dame un besito. https://t.co/UPAvtI4DwF,,False,Tue Jun 02 21:36:04 +0000 2015,1891,605850393189314560
2,Twitter for BlackBerry®,"Ya termine mi examen,me voy a desayunar :)",,False,Thu Jun 16 15:13:39 +0000 2011,0,81378915138011136
0,Twitter for BlackBerry®,Ahh por si fuera poco traigo una mancha roja  parecido a un golpe en el cachete. Me fue tan mal en el examen.,,False,Thu Jan 20 03:28:39 +0000 2011,0,27930476702339072
1082,Twitter for iPhone,"Mensajes bonitos e inesperados mi amor, mi vida, chiquitos lindos.",,False,Thu Oct 03 22:33:33 +0000 2013,1975,385895424516579328
1,Twitter for iPhone,Comí locamente con @salasgabriel  @maribelcda @sergecast ahora vamos por café :),,False,Fri Aug 26 21:31:25 +0000 2011,0,107203520352100352
0,Twitter Web Client,@migueeLeon no me rapere jajaja.. pero sera muy pequeño,migueeLeon,False,Thu Dec 16 19:35:42 +0000 2010,0,15490268539129856
186,Twitter Web Client,Ajuaaa :) nuevo video! http://t.co/JolAkj1q,,False,Sun Aug 12 00:29:14 +0000 2012,332,234446408227368960
0,Twitter Web Client,"@Ramiro1057 no tengo novio y aunque asi fuera no veo en donde esta el error ;) disfruta la vida, si que si :D!",,False,Tue Jul 26 06:37:53 +0000 2011,1,95744629709877249
38,Instagram,Cada día enamorandome mas de @SallyMexico http://t.co/rjG1Vji4,,False,Wed Jan 18 02:15:50 +0000 2012,65,159458948909514752
1,Twitter for BlackBerry®,@MarcoBm96 jajajajajajaja ayy :),MarcoBm96,False,Sun Dec 18 22:38:04 +0000 2011,1,148532509263663106
0,Twitter Web Client,Nuevo video&lt;3  http://www.youtube.com/watch?v=3YDvbCmUl-U&feature=channel_video_title,,False,Mon May 30 17:13:20 +0000 2011,4,75248439969058816
0,Twitter Web Client,@Valeriamayolo si me gusta &lt;3 :D!! saludos,ValeriaMayolo,False,Sun Sep 04 06:56:51 +0000 2011,1,110244919200849920
0,Twitter for BlackBerry®,@RKillerWTF. :),CaoRomeroR,False,Thu Nov 11 15:42:44 +0000 2010,0,2748064099995648
7838,Twitter for iPhone,"🌜🌌 Descansen, piensen en cosas bien bonitas antes de dormir. http://t.co/NgiQrubkc6",,False,Sat Jan 17 07:46:31 +0000 2015,1042,556356880394883072
0,Twitter Web Client,@mjooda3 :) Gracias!,sn3hTV,False,Fri Jun 08 10:38:11 +0000 2012,1,211044443678187520
7273,Twitter for iPhone,¡Feliz nuevo día 🙌🏽!,,False,Mon May 30 13:48:26 +0000 2016,1429,737279504326889473
0,Twitter Web Client,@Claudialikante feliz cumpleaños ayer :),fbijedis,False,Sat Jun 11 20:27:28 +0000 2011,0,79645947772153856
11521,Twitter for iPhone,👍 http://t.co/bzfMNtfJN3,,False,Wed Dec 17 00:39:30 +0000 2014,8525,545015394747289600
1515,Twitter for iPhone,Alguien con quien viajar..,,False,Wed Jan 29 02:59:21 +0000 2014,1557,428361695900094464
25,Twitter Web Client,"Si hola, soy Mexicana.",,False,Fri Feb 03 19:38:57 +0000 2012,136,165519663365758979
152,Twitter for iPhone,¡Guapura comparte qué y cómo inspiras! (: Hazlo a través de #LookCyZone2014 ¡Y podrás ser conductora de Cyzone bits! http://t.co/hO9AV0P730,,False,Fri Oct 18 02:28:59 +0000 2013,95,391028102823833600
200,Twitter for iPhone,"@MorelosEs @werevertumorro Estaría  buenazo, estoy aquí por que soy de Morelos, abrazo enorme. :) 💕",MorelosEs,False,Tue Mar 25 19:58:47 +0000 2014,48,448549576987779072
947,Twitter for iPhone,Me gustas nivel: Se dan cuenta sin decir nada.,,False,Fri Dec 21 01:46:20 +0000 2012,3235,281938621546766336
435,Twitter Web Client,"GUAPA Y SIN DINERO - NUEVO VIDEO http://t.co/EfSotZ8Ka6  Me ayudan mucho con un RT RT RT, en verdad gracias &lt;3",,False,Fri Sep 27 23:38:54 +0000 2013,929,383737544862474241
5982,Twitter for iPhone,:) ay.,,False,Thu Jan 28 20:15:33 +0000 2016,980,692803218686914560
2,Twitter Web Client,@KoriinaaBell claro :)!,iNoestoybuena,False,Wed Sep 14 07:48:07 +0000 2011,0,113881698411888640
8069,Twitter for iPhone,Me esguincé el pie en mi primer día de ejercicio.,,False,Sun Sep 25 04:47:29 +0000 2016,778,779905136772550656
622,Twitter for iPhone,"@RobertoAvilaL ¡Los adoro por absolutamente todo, 😍 me hacen muy feliz  GRACIAS GRACIAS!",RobertoAvilaL,False,Tue Nov 03 04:15:03 +0000 2015,109,661396144489009152
861,Twitter for iPhone,@Cajafresca 💃💃 vámonos.,Cajafresca,False,Fri Nov 13 22:42:28 +0000 2015,129,665298712671875072
373,Twitter for iPhone,"¡Oh, qué bella mañana, oh qué bello día!",,False,Wed Mar 20 17:26:50 +0000 2013,761,314427826126327808
0,Twitter Web Client,@Fernanda8a ook pero que tema o que cosa?,Fernanda8a,False,Tue Nov 23 02:52:51 +0000 2010,0,6902972067876864
0,Twitter Web Client,"@AlexXx2828 @lokozhon Noooo!Yo NO quiero taquitos de unicornio, yo lo quería vivo..me acaban d hacer una vida triste jmas volveré a sonreír!",AlexXxStrecci,False,Fri Jun 24 01:39:47 +0000 2011,0,84073198722891776
556,Twitter for iPhone,@SweetieYuya Nos vamos a conocer 💕 vas a ver.,,False,Thu Feb 12 05:36:55 +0000 2015,96,565746351657746432
6892,Twitter for iPhone,Me provoca.,,False,Mon Jan 04 02:44:37 +0000 2016,2009,683841432394727424
9659,Twitter for iPhone,Últimamente estoy súper molesta subiendo fotos a mi instagram: YUYACST🌻💕🌵,,False,Fri Jul 08 19:23:59 +0000 2016,827,751497076299722752
1215,Twitter for iPhone,Ojos rojos.,,False,Tue Aug 26 19:04:49 +0000 2014,465,504343725649440770
806,Twitter for iPhone,Me extraño.,,False,Mon Jun 24 16:20:02 +0000 2013,1845,349200252521312256
0,Twitter Web Client,@AlexXx2828 Siiii :) mientras mas rapido mejor!,AlexXxStrecci,False,Thu Jun 30 08:00:15 +0000 2011,0,86343276361297920
5589,Twitter for iPhone,"Gracias por hacerme sentir tanto apoyo y amor, de verdad que los amo mucho.",,False,Tue Aug 04 03:09:28 +0000 2015,1146,628402342640029696
3494,Twitter for iPhone,"Hoy tenemos una cita!😉 💘 EN VIVO hoy a las 5 pm en mi canal: https://t.co/e7TW9WSs42 💪🏻😊 
✨Les platicaré de algo qu… https://t.co/1JQNYVt4ml",,False,Fri Apr 07 20:41:05 +0000 2017,326,850448364898406400
40,Twitter for iPhone,Bueno... supongo que no esperaba mas.,,False,Sat Feb 18 04:20:23 +0000 2012,163,170724318093905920
386,Twitter for iPhone,¿YA VIERON EL VIDEO NUEVO? :) http://t.co/wnkPnllgXO,,False,Fri Apr 12 21:25:07 +0000 2013,474,322822713502740480
4,Twitter for BlackBerry®,"No hay luz en mi casa, por lo cual no puedo abrir el portón, osea que comeré en el coche D:",,False,Sun Aug 07 02:50:59 +0000 2011,4,100036183417040897
9,Twitter for iPhone,"Despierto y encuentro mi hogar lleno de Arizonas verdes, eso solo quiere decir una cosa.",,False,Fri Jan 27 22:53:18 +0000 2012,30,163031856185479168
7925,Twitter for iPhone,✌️ http://t.co/WXjJtKVbzJ,,False,Sun May 17 23:31:43 +0000 2015,1162,600081292160446464
1,Twitter Web Client,"@SoyTato @michzurita @Quarkstweet  ya estoy resguardada,muchas gracias, nos vemos mañanita :)!",SoyTato,False,Thu Sep 29 02:22:11 +0000 2011,0,119235492259696640
4929,Twitter for iPhone,Eres muy bueno para ser real.,,False,Fri Jan 16 04:25:38 +0000 2015,2519,555943936674775042
3150,Twitter for iPhone,Y yo siempre imaginándome a tu lado.,,False,Fri Aug 22 23:48:40 +0000 2014,2650,502965607181340672
2569,Twitter for iPhone,"En otras noticias, no me puedo dormir por que me puse un anillo y no me lo puedo quitar 😔.   Aynnsnsns, qué hago? http://t.co/J976oy5iMq",,False,Thu Dec 04 07:52:44 +0000 2014,396,540413377219411968
4404,Twitter for iPhone,Saquen la boda o los xv's guapuras💃💃🎶,,False,Mon Apr 27 00:14:04 +0000 2015,802,592481805300731904
0,Twitter Web Client,@lilian_mimi te voy a decir muchos hola hola hola hola :D,lilian_mimi,False,Thu Oct 13 06:30:27 +0000 2011,0,124371401649037313
0,Twitter Web Client,@JpabloGil (:!!!,JpabloGil,False,Mon Feb 13 21:33:18 +0000 2012,1,169172320664031233
1238,Twitter for iPhone,Mi mente es más grande que mi flojera.,,False,Wed Jan 22 12:11:21 +0000 2014,1143,425963897045000192
10,Twitter Web Client,El frio me esta dejando!!,,False,Fri Feb 24 03:25:23 +0000 2012,33,172884803966873600
0,Twitter for BlackBerry®,@IvonneLecou aagrr y yo me acabo de ir!! :(,,False,Sun Apr 17 20:36:46 +0000 2011,0,59716955929710592
0,Twitter Web Client,@Fernanda8a ya casi lo olvidaba mañana lo llevo :) te amooo!,Fernanda8a,False,Thu Mar 24 06:28:45 +0000 2011,0,50806235548762112
7683,Twitter Web Client,"¡Muchísimas gracias por acompañarme y compartir conmigo,estoy emocionada y con muchas ganas de hacer más en vivos para platicar con ustedes!",,False,Thu Sep 29 02:29:38 +0000 2016,714,781320000447602688
59,Twitter for iPhone,"Otro día más, matando a mi espalda.",,False,Fri Jun 22 08:24:29 +0000 2012,157,216084228121702401
2647,Twitter for iPhone,Sabes a romance de verano.,,False,Wed Jul 30 14:47:17 +0000 2014,1473,494494444456906752
1,Twitter Web Client,"@masosB no sabia de tu reprobación escolar, y tu que me dices que al fin salí de prepa ;) aprende chavo.",masosB,False,Mon Aug 15 05:09:03 +0000 2011,0,102970031930998786
632,Twitter for iPhone,"@werevertumorro Ven conmigo, ven conmigo baby.",werevertumorro,False,Wed Jul 03 05:58:52 +0000 2013,371,352305422348201984
2961,Twitter for iPhone,¿Es malo comer sandía a esta hora?😳 http://t.co/lfMIJwEbxl,,False,Sat Nov 22 10:26:03 +0000 2014,391,536103306712866816
1951,Twitter for iPhone,"Los quiero tanto, tanto.                 Gracias por estar siempre guapuras.    En verdad no saben el bien que me hacen.",,False,Thu Aug 28 20:07:36 +0000 2014,415,505084303043067905
675,Twitter for iPhone,"¡Feliz, feliz, feliz, feliz, feliz!",,False,Wed Sep 25 05:26:58 +0000 2013,1615,382737973651177472
0,Twitter Web Client,@McFlavioShow pues claro mijo' yo no me ando con cosas! jajajaja :),McFlavioShow,False,Sat Dec 24 07:13:23 +0000 2011,1,150474134453895168
1469,Twitter for iPhone,:(,,False,Tue Sep 02 04:05:02 +0000 2014,650,506654003925880833
1841,Twitter for iPhone,Dormir a tu ladito.,,False,Wed Jun 04 18:33:59 +0000 2014,1671,474257775627743232
4471,Twitter for iPhone,💫.,,False,Wed Feb 17 09:38:56 +0000 2016,718,699890766571659264
1384,Twitter for iPhone,"No Yuya, no puedes ser todóloga.",,False,Fri May 09 00:45:01 +0000 2014,307,464566675749486592
0,Twitter for BlackBerry®,Se me estan pasando muy lentas las clases! Pero 30 min y me voy :),,False,Tue May 24 18:37:03 +0000 2011,0,73095180189843456
9817,Twitter Web Client,¡QUIERO MANDARINAS!,,False,Sun Oct 30 17:13:12 +0000 2016,2012,792776377481080832
2,Twitter Web Client,Y me dijo mi mamá que...que bueno que no duramos mucho mucho.. ella sentía que me le casaba jajajajaja #quepasa,,False,Thu Sep 15 23:20:29 +0000 2011,6,114478725118164992
436,Twitter for iPhone,"Participa en #VeetStyleCollegeIcon de @VeetMX, con tu actitud chulísima y vuélvete parte de nuestra comunidad bonita https://t.co/zyhtZ1StvP",,False,Thu May 01 01:52:20 +0000 2014,89,461684514008219648
10,Twitter Web Client,Me gusta tu voz...,,False,Wed Aug 31 23:46:53 +0000 2011,27,109049551301779456
15434,Twitter for iPhone,Hola :). https://t.co/KYiRb5DjBp,,False,Thu Dec 17 00:32:43 +0000 2015,1834,677285258476130304
1654,Twitter Web Client,No lo quieres pensar en el día y lo sueñas mientras duermes.,,False,Thu Dec 05 06:53:51 +0000 2013,2348,408489377912729601
1693,Twitter for iPhone,Descansen.  🌌,,False,Tue Dec 02 07:28:14 +0000 2014,324,539682436410785792
4596,Twitter Web Client,Es que ME ENCANTAS.,,False,Wed Dec 24 05:49:10 +0000 2014,3469,547630040805289984
344,Twitter Web Client,¡WUUUUHUUUUUUU VIDEO NUEVO :D !  http://t.co/pz8AZt2D RT RT :),,False,Sat Dec 15 18:24:01 +0000 2012,651,280015372294430720
1,Twitter Web Client,@werevertumorro :),werevertumorro,False,Wed Nov 17 04:05:54 +0000 2010,0,4747029980913664
3075,Twitter for iPhone,Que las llamadas y mensajes bonitos siempre sean por amor y nunca por costumbre.,,False,Thu Jan 24 00:07:13 +0000 2013,11076,294234867422617601
2794,Twitter Web Client,"¡Acabo de subir un video nuevo :D! ''Maquillaje BONITO para FEBRERO''  Les dejo el link: https://t.co/J3BUGsT6pC RT RT, muchas gracias :) &lt;3",,False,Sat Jan 31 00:57:28 +0000 2015,785,561327370167418880
6920,Twitter for iPhone,Grabando cosas bonitas 😋,,False,Tue Jan 10 23:12:04 +0000 2017,526,818958617252655106
3,Twitter Web Client,"@Abielhl yo no puse eso fue una amiga, saludos :)",Abielhaz,False,Thu Aug 25 04:51:35 +0000 2011,0,106589515942068224
130,Twitter for iPhone,"@PrezAura Ay, que hermosa.",PrezAura,False,Fri Apr 18 18:51:46 +0000 2014,26,457230019123609600
432,Twitter for iPhone,@YuyaArgentina Yo te amo más.,YuyaArgentina,False,Sun Jul 13 01:56:27 +0000 2014,75,488139865498722306
2022,Twitter for iPhone,En verdad es terrible para mi por que se perfectamente bien que no es el momento de reír de tal manera... Pero en verdad no puedo parar 😪.,,False,Sun Oct 05 23:58:03 +0000 2014,569,518913035360948225
1,Twitter for BlackBerry®,@AlisaBarenque jajajaja te amo :),AlisaBarenque,False,Mon Sep 19 17:26:21 +0000 2011,0,115839157431050240
0,Twitter for iPhone,Jajajajajajajajajajajaja! :),,False,Sat Dec 03 08:30:38 +0000 2011,2,142883426423418880
0,Twitter for BlackBerry®,@isamok si te hago caso! Solo no puedo mandar inbox por que no estoy en mi compu,isamok,False,Thu Jun 02 22:02:44 +0000 2011,0,76408431766028289
5,Twitter Web Client,"Micro mensajes de voz que me hacen sonreír, horas de platicas que me hacen ser feliz :).",,False,Thu Sep 22 03:38:51 +0000 2011,17,116718069816102912
5570,Twitter for iPhone,No te vayas.,,False,Sun Oct 04 20:48:45 +0000 2015,2767,650774582257782784
1619,Twitter for iPhone,Teniéndote a ti lo tengo todo.,,False,Mon Jul 15 06:01:38 +0000 2013,4654,356654773333803010
4153,Twitter for iPhone,"Ahora si NUEVO VIDEO EN #PuntoYAparte 🌲¡Playa/ Regalos/ Amigos! ☁️ MIRA AQUÍ: https://t.co/JNS77kzLn7 ¿Me ayudas con un RT, RT? ⭐️TE AMO",,False,Tue Dec 20 04:01:57 +0000 2016,746,811059036254707712
0,Twitter for BlackBerry®,@jorge_palacios0 saludos bonitos :),PalaciosRdz,False,Sat Jul 09 19:20:53 +0000 2011,1,89776053547044864
0,Twitter for BlackBerry®,"@always_beleibe en puntas de jade, no se si así se escriba, esta por el centro!",always_beleibe,False,Tue Apr 26 21:38:10 +0000 2011,1,62993897672015872
2370,Twitter for iPhone,"""Ese cargador es el mío""  - Peleas patrocinadas por mi familia.",,False,Tue Jan 07 05:40:51 +0000 2014,4286,420429805037682688
0,Twitter for BlackBerry®,Ahora si es viernes :) jajaja pasenla padre!!,,False,Fri Mar 25 13:37:12 +0000 2011,0,51276447322603520
3,Twitter Web Client,"Creo hoy me dormiré rápido, por que no tendré internet en 3 2 1 hasta mañana :) 0!!",,False,Thu Sep 29 03:24:18 +0000 2011,3,119251126305566720
4513,Twitter for iPhone,Voy a responder en un video las preguntas que me hagan usando el HT #DímeloYuya. ¡Pregúntame lo que quieras guapura! 🙊🌻,,False,Thu Sep 03 16:54:33 +0000 2015,1045,639481618332151808
6,Twitter Web Client,Hoy voy a ir a grabar un video bien raro.. no es para el canal! Pero me encanta la idea &lt;3!,,False,Sun Sep 04 18:08:34 +0000 2011,1,110413961136062464
32,Twitter Web Client,De cuanto me perdía..,,False,Fri May 11 08:15:55 +0000 2012,107,200861784725389312
82,Twitter Web Client,Tu y yo.,,False,Tue Apr 10 07:12:39 +0000 2012,534,189611837090828289
382,Twitter for iPhone,@jime_rodrz_gar hermosa 💕,jime_rodrz_gar,False,Fri Apr 17 01:16:08 +0000 2015,64,588873544794177536
3,Twitter for BlackBerry®,No Yuyita noooo!Creo que es ahora cuando detengo todo!!,,False,Thu Sep 29 04:16:53 +0000 2011,2,119264356864237568
1,Twitter for BlackBerry®,Me acaban de tomar la foto del certificado y me veo bien fea :)!,,False,Fri Jun 24 15:43:11 +0000 2011,2,84285448767279104
1843,Twitter for iPhone,A veces me tocas y me rompo.,,False,Mon Jan 13 05:03:50 +0000 2014,2109,422594818007506944
1,Twitter Web Client,@belindafan1 @peterpanmexico @lolacortesreal @Adrian_Uribe @marcelaguirado @JonaPortSaenz si voy a ir es un hecho :)♥,carlosandovalof,False,Thu Aug 18 01:47:48 +0000 2011,1,104006551290920960
1552,Twitter for iPhone,Estamos juntos sin estar juntos.,,False,Wed May 08 05:56:17 +0000 2013,3915,332011048385249281
1138,Twitter for iPhone,Me urgen apapachos.,,False,Thu Jul 11 05:52:20 +0000 2013,3987,355202880510230528
0,Twitter for iPhone,@YayoGutierrez :)..,YayoGutierrez,False,Thu May 10 08:30:57 +0000 2012,0,200503178364600320
8703,Twitter for iPhone,La vida puede ser tan bonita como tú lo decidas.,,False,Mon Aug 31 02:56:50 +0000 2015,6296,638183637100314624
0,Twitter Web Client,@Fernanda8a jajajajajajajajajajajaja eres gaterrima pero también te amo.,Fernanda8a,False,Wed May 09 08:27:55 +0000 2012,2,200140029039874048
3979,Twitter for iPhone,"✨¡VÍDEO NUEVO! 😱 ¡No vas a poder creer la hermosura de esto! 💡📝¡Sé el más COOL de la escuela! 😍🙊 
¡ENTRA AQUÍ! ---&gt;… https://t.co/n5uM2827bN",,False,Thu Aug 17 00:16:18 +0000 2017,399,897975338323652612
2749,Twitter for iPhone,Hoy nuevo video 💕.,,False,Wed Sep 17 20:46:55 +0000 2014,611,512341954806710272
1343,Twitter for iPhone,¡Nuevo video! TE AMO MAMÁ   --&gt; http://t.co/X2XhKQcUvc,,False,Sat May 10 04:45:24 +0000 2014,536,464989557784854528
192,Twitter for iPhone,Después de un drama chiquitito de celos puedo dormir en paz.,,False,Sun Jun 03 12:16:24 +0000 2012,376,209257222268661760
13572,Twitter for iPhone,"¡Hola, hola! https://t.co/pGv7Pi9VJC",,False,Thu Dec 29 15:47:31 +0000 2016,1041,814498088077393920
11,Twitter for iPhone,Perdidisima.,,False,Fri Feb 17 23:49:50 +0000 2012,42,170656230308708352
0,Twitter Web Client,@masosB jajajaja masos :),masosB,False,Mon Nov 08 23:05:20 +0000 2010,0,1772284691873792
